ProductID,ProductName,CategoryID,CategoryName,SupplierID,StandardCost,ListPrice,WeightLbs,Status
P01790,Insulation Standard 1790,C05,Insulation,S0050,40.06,56.35,2.71,Active
P01791,Steel Pro 1791,C06,Steel,S0032,42.59,61.22,57.35,Active
P01792,Paint Commercial 1792,C07,Paint,S0036,28.64,37.82,8.54,Active
P01793,Flooring Pro 1793,C08,Flooring,S0196,33.66,50.93,56.21,Active
P01794,Plumbing Commercial 1794,C09,Plumbing,S0227,13.24,22.0,10.84,Active
P01795,Electrical Commercial 1795,C10,Electrical,S0173,15.49,23.69,5.52,Active
P01796,Tools Commercial 1796,C11,Tools,S0047,26.19,40.54,30.34,Active
P01797,Fasteners Premium 1797,C12,Fasteners,S0108,95.65,120.41,13.51,Active
P01798,Doors Premium 1798,C13,Doors,S0013,20.83,31.15,85.07,Active
P01799,Windows Premium 1799,C14,Windows,S0155,20.1,26.42,5.4,Active
P01800,Concrete Accessories Standard 1800,C15,Concrete Accessories,S0070,7.83,13.03,31.71,Active
P01801,Cement Commercial 1801,C01,Cement,S0015,53.4,70.1,79.52,Active
P01802,Drywall Premium 1802,C02,Drywall,S0154,10.25,17.23,33.53,Active
P01803,Lumber Premium 1803,C03,Lumber,S0145,28.48,34.69,18.64,Active
P01804,Roofing Standard 1804,C04,Roofing,S0168,8.56,10.16,33.83,Active
P01805,Insulation Commercial 1805,C05,Insulation,S0217,47.02,64.37,8.71,Active
P01806,Steel Standard 1806,C06,Steel,S0107,42.59,73.06,4.53,Active
P01807,Paint Pro 1807,C07,Paint,S0180,18.07,20.81,5.95,Active
P01808,Flooring Commercial 1808,C08,Flooring,S0249,7.41,11.96,19.6,Active
P01809,Plumbing Commercial 1809,C09,Plumbing,S0197,62.43,98.36,4.8,Active
P01810,Electrical Commercial 1810,C10,Electrical,S0190,34.6,47.94,7.11,Active
P01811,Tools Standard 1811,C11,Tools,S0001,34.12,41.01,5.13,Active
P01812,Fasteners Standard 1812,C12,Fasteners,S0236,14.61,17.11,23.26,Active
P01813,Doors Pro 1813,C13,Doors,S0140,25.93,35.4,55.7,Active
P01814,Windows Premium 1814,C14,Windows,S0093,28.01,35.5,3.92,Active
P01815,Concrete Accessories Commercial 1815,C15,Concrete Accessories,S0013,64.0,73.19,15.92,Active
P01816,Cement Commercial 1816,C01,Cement,S0121,45.1,65.34,26.35,Active
P01817,Drywall Pro 1817,C02,Drywall,S0210,17.17,20.26,8.05,Active
P01818,Lumber Pro 1818,C03,Lumber,S0118,24.05,36.79,2.82,Active
P01819,Roofing Standard 1819,C04,Roofing,S0118,22.54,39.02,30.05,Active
P01820,Insulation Standard 1820,C05,Insulation,S0117,32.01,56.21,2.69,Active
P01821,Steel Standard 1821,C06,Steel,S0038,9.12,16.73,40.38,Active
P01822,Paint Standard 1822,C07,Paint,S0017,25.45,41.29,5.04,Active
P01823,Flooring Premium 1823,C08,,S0137,22.38,27.2,2.39,Active
P01824,Plumbing Commercial 1824,C09,Plumbing,S0117,73.42,95.78,6.34,Active
P01825,Electrical Standard 1825,C10,Electrical,S0004,70.61,82.18,9.45,Active
P01826,Tools Pro 1826,C11,Tools,S0207,73.75,89.55,11.37,Active
P01827,Fasteners Pro 1827,C12,Fasteners,S0154,49.27,69.73,17.24,Active
P01828,Doors Commercial 1828,C13,Doors,S0160,41.94,50.23,12.34,Active
P01829,Windows Commercial 1829,C14,Windows,S0101,23.03,34.13,50.6,Active
P01830,Concrete Accessories Premium 1830,C15,Concrete Accessories,S0155,14.37,17.87,9.06,Active
P01831,Cement Pro 1831,C01,Cement,S0051,27.4,37.63,12.96,Active
P01832,Drywall Premium 1832,C02,Drywall,S0025,20.07,27.12,11.98,Active
P01833,Lumber Standard 1833,C03,Lumber,S0059,24.09,31.82,2.17,Active
P01834,Roofing Pro 1834,C04,Roofing,S0097,27.29,31.33,3.35,Active
P01835,Insulation Commercial 1835,C05,Insulation,S0107,8.05,10.81,10.21,Active
P01836,Steel Premium 1836,C06,Steel,S0200,38.15,50.27,14.5,Active
P01837,Paint Premium 1837,C07,Paint,S0007,40.33,60.51,1.59,Active
P01838,Flooring Commercial 1838,C08,Flooring,S0201,10.46,15.73,53.31,Active
P01839,Plumbing Pro 1839,C09,Plumbing,S0180,13.03,16.91,15.64,Active
P01840,Electrical Premium 1840,C10,Electrical,S0176,16.76,21.91,9.7,Active
P01841,Tools Pro 1841,C11,Tools,S0209,17.4,30.09,14.96,Active
P01842,Fasteners Pro 1842,C12,Fasteners,S0114,29.84,41.17,6.03,Active
P01843,Doors Pro 1843,C13,Doors,S0098,13.0,15.71,11.48,Active
P01844,Windows Commercial 1844,C14,Windows,S0094,11.6,14.0,13.26,Active
P01845,Concrete Accessories Premium 1845,C15,Concrete Accessories,S0217,170.47,245.16,30.42,Active
P01846,Cement Pro 1846,C01,Cement,S0133,44.83,56.42,8.36,Active
P01847,Drywall Standard 1847,C02,Drywall,S0042,6.98,8.98,2.75,Active
P01848,Lumber Commercial 1848,C03,Lumber,S0124,66.55,101.77,4.43,Active
P01849,Roofing Pro 1849,C04,Roofing,S0039,16.62,20.1,7.78,Active
P01850,Insulation Commercial 1850,C05,Insulation,S0154,12.89,22.41,2.99,Active
P01851,Steel Premium 1851,C06,Steel,S0106,26.17,30.83,4.05,Active
P01852,Paint Premium 1852,C07,Paint,S0201,16.14,24.93,4.47,Active
P01853,Flooring Commercial 1853,C08,Flooring,S0050,39.08,54.77,7.32,Active
P01854,Plumbing Premium 1854,C09,Plumbing,S0070,23.93,40.81,15.44,Active
P01855,Electrical Commercial 1855,C10,,S0011,24.55,30.09,7.03,Active
P01856,Tools Standard 1856,C11,Tools,S0005,37.69,46.64,16.47,Active
P01857,Fasteners Pro 1857,C12,Fasteners,S0150,24.46,31.0,9.7,Active
P01858,Doors Commercial 1858,C13,Doors,S0133,15.69,20.75,4.16,Active
P01859,Windows Standard 1859,C14,Windows,S0142,46.45,73.06,13.47,Active
P01860,Concrete Accessories Pro 1860,C15,Concrete Accessories,S0116,37.29,54.65,11.62,Active
P01861,Cement Premium 1861,C01,Cement,S0231,28.0,43.54,16.89,Active
P01862,Drywall Pro 1862,C02,Drywall,S0175,52.17,93.41,20.49,Active
P01863,Lumber Standard 1863,C03,Lumber,S0179,25.27,40.02,31.45,Active
P01864,Roofing Standard 1864,C04,Roofing,S0178,31.81,57.65,15.94,Active
P01865,Insulation Premium 1865,C05,Insulation,S0173,33.03,52.07,11.27,Active
P01866,Steel Premium 1866,C06,Steel,S0041,16.2,23.73,16.97,Active
P01867,Paint Pro 1867,C07,Paint,S0140,198.68,237.81,6.44,Active
P01868,Flooring Standard 1868,C08,Flooring,S0174,28.49,49.84,6.04,Active
P01869,Plumbing Premium 1869,C09,Plumbing,S0244,19.27,26.35,36.23,Active
P01870,Electrical Standard 1870,C10,Electrical,S0239,16.93,24.76,5.89,Active
P01871,Tools Premium 1871,C11,Tools,S0237,8.92,10.57,4.56,Active
P01872,Fasteners Pro 1872,C12,Fasteners,S0098,8.2,13.67,15.94,Active
P01873,Doors Pro 1873,C13,Doors,S0052,192.44,269.01,6.49,Active
P01874,Windows Commercial 1874,C14,Windows,S0220,8.44,12.82,20.29,Active
P01875,Concrete Accessories Commercial 1875,C15,Concrete Accessories,S0066,16.3,22.72,29.06,Active
P01876,Cement Pro 1876,C01,Cement,S0064,22.26,32.13,5.11,Active
P01877,Drywall Premium 1877,C02,Drywall,S0248,23.94,32.59,17.85,Active
P01878,Lumber Standard 1878,C03,Lumber,S0073,23.12,39.81,5.77,Active
P01879,Roofing Premium 1879,C04,Roofing,S0041,23.59,30.64,2.87,Active
P01880,Insulation Premium 1880,C05,Insulation,S0229,35.8,52.22,1.81,Active
P01881,Steel Premium 1881,C06,Steel,S0002,19.87,23.2,17.88,Active
P01882,Paint Standard 1882,C07,Paint,S0212,33.52,41.6,15.35,Active
P01883,Flooring Commercial 1883,C08,Flooring,S0050,25.91,38.84,25.86,Active
P01884,Plumbing Commercial 1884,C09,Plumbing,S0239,51.79,86.87,13.48,Active
P01885,Electrical Premium 1885,C10,Electrical,S0018,51.9,81.87,17.73,Active
P01886,Tools Premium 1886,C11,Tools,S0157,19.93,27.05,2.69,Active
P01887,Fasteners Commercial 1887,C12,Fasteners,S0017,36.39,43.08,14.75,Active
P01888,Doors Standard 1888,C13,Doors,S0057,58.17,66.1,3.89,Active
P01889,Windows Standard 1889,C14,Windows,S0138,14.38,21.85,13.65,Active
P01890,Concrete Accessories Premium 1890,C15,Concrete Accessories,S0164,25.8,42.99,1.65,Active
P01891,Cement Standard 1891,C01,Cement,S0088,35.25,56.19,1.7,Active
P01892,Drywall Premium 1892,C02,Drywall,S0223,13.99,17.29,30.46,Active
P01893,Lumber Premium 1893,C03,Lumber,S0045,97.26,146.74,3.02,Active
P01894,Roofing Pro 1894,C04,Roofing,S0243,21.53,29.57,9.38,Active
P01895,Insulation Pro 1895,C05,Insulation,S0054,94.34,168.11,5.79,Active
P01896,Steel Premium 1896,C06,Steel,S0112,19.42,34.42,36.37,Active
P01897,Paint Standard 1897,C07,Paint,S0225,20.86,27.09,17.29,Active
P01898,Flooring Standard 1898,C08,Flooring,S0189,9.64,13.72,7.74,Active
P01899,Plumbing Standard 1899,C09,Plumbing,S0180,8.48,11.71,3.49,Active
P01900,Electrical Premium 1900,C10,Electrical,S0094,48.79,59.34,8.63,Active
P01901,Tools Pro 1901,C11,Tools,S0037,21.69,39.0,4.6,Active
P01902,Fasteners Premium 1902,C12,Fasteners,S0075,23.23,26.62,11.83,Active
P01903,Doors Premium 1903,C13,Doors,S0246,53.95,75.29,0.85,Active
P01904,Windows Pro 1904,C14,Windows,S0033,15.15,21.21,10.41,Active
P01905,Concrete Accessories Commercial 1905,C15,Concrete Accessories,S0015,25.3,40.25,12.98,Active
P01906,Cement Standard 1906,C01,Cement,S0203,32.7,41.05,6.86,Active
P01907,Drywall Pro 1907,C02,Drywall,S0049,18.75,28.08,7.24,Active
P01908,Lumber Commercial 1908,C03,Lumber,S0129,60.59,96.38,4.67,Active
P01909,Roofing Pro 1909,C04,Roofing,S0150,25.95,43.85,10.64,Active
P01910,Insulation Standard 1910,C05,Insulation,S0076,80.82,109.66,6.89,Active
P01911,Steel Standard 1911,C06,Steel,S0199,53.05,68.88,27.35,Active
P01912,Paint Pro 1912,C07,Paint,S0014,25.93,31.23,7.47,Active
P01913,Flooring Pro 1913,C08,Flooring,S0201,21.53,39.11,7.17,Active
P01914,Plumbing Standard 1914,C09,Plumbing,S0131,49.3,56.92,11.11,Active
P01915,Electrical Pro 1915,C10,Electrical,S0065,31.97,42.09,3.28,Active
P01916,Tools Standard 1916,C11,Tools,S0128,13.77,24.32,62.12,Active
P01917,Fasteners Commercial 1917,C12,Fasteners,S0010,23.94,27.93,4.49,Active
P01918,Doors Standard 1918,C13,Doors,S0083,73.83,84.03,11.63,Active
P01919,Windows Premium 1919,C14,Windows,S0144,40.64,56.25,7.97,Active
P01920,Concrete Accessories Standard 1920,C15,Concrete Accessories,S0215,21.69,32.61,7.75,Active
P01921,Cement Premium 1921,C01,Cement,S0140,10.3,16.59,8.34,Active
P01922,Drywall Standard 1922,C02,Drywall,S0197,33.36,42.42,47.72,Active
P01923,Lumber Pro 1923,C03,Lumber,S0204,28.79,50.61,1.1,Active
P01924,Roofing Commercial 1924,C04,Roofing,S0177,25.39,41.43,106.22,Active
P01925,Insulation Commercial 1925,C05,Insulation,S0120,49.72,59.97,4.35,Active
P01926,Steel Commercial 1926,C06,Steel,S0106,41.01,46.89,4.63,Active
P01927,Paint Standard 1927,C07,Paint,S0064,10.51,12.58,6.6,Active
P01928,Flooring Commercial 1928,C08,Flooring,S0024,28.91,48.54,1.67,Active
P01929,Plumbing Standard 1929,C09,Plumbing,S0197,12.13,17.14,9.11,Active
P01930,Electrical Commercial 1930,C10,Electrical,S0162,20.37,35.66,12.88,Active
P01931,Tools Commercial 1931,C11,Tools,S0206,11.59,13.61,17.16,Active
P01932,Fasteners Pro 1932,C12,Fasteners,S0070,11.84,14.73,39.59,Active
P01933,Doors Standard 1933,C13,Doors,S0188,8.16,11.88,3.38,Active
P01934,Windows Commercial 1934,C14,Windows,S0075,36.31,47.86,40.36,Active
P01935,Concrete Accessories Premium 1935,C15,Concrete Accessories,S0063,33.8,41.24,14.98,Active
P01936,Cement Premium 1936,C01,Cement,S0006,27.45,33.46,3.58,Active
P01937,Drywall Commercial 1937,C02,Drywall,S0141,19.24,23.59,3.03,Active
P01938,Lumber Pro 1938,C03,Lumber,S0158,11.08,15.74,12.96,Active
P01939,Roofing Premium 1939,C04,Roofing,S0097,12.35,22.12,12.03,Active
P01940,Insulation Pro 1940,C05,Insulation,S0161,10.9,16.9,11.78,Active
P01941,Steel Premium 1941,C06,Steel,S0213,19.26,34.5,32.01,Active
P01942,Paint Commercial 1942,C07,Paint,S0058,34.01,58.0,27.45,Active
P01943,Flooring Premium 1943,C08,Flooring,S0247,15.98,22.54,9.49,Active
P01944,Plumbing Premium 1944,C09,Plumbing,S0239,13.64,23.75,6.22,Active
P01945,Electrical Premium 1945,C10,Electrical,S0087,22.57,39.49,4.7,Active
P01946,Tools Premium 1946,C11,Tools,S0033,11.58,16.39,2.53,Active
P01947,Fasteners Premium 1947,C12,Fasteners,S0115,5.27,7.5,3.49,Active
P01948,Doors Pro 1948,C13,Doors,S0122,42.07,51.32,2.14,Active
P01949,Windows Commercial 1949,C14,Windows,S0229,10.41,16.91,45.23,Active
P01950,Concrete Accessories Standard 1950,C15,Concrete Accessories,S0079,17.36,23.32,12.05,Active
P01951,Cement Pro 1951,C01,Cement,S0080,42.51,55.81,16.38,Active
P01952,Drywall Standard 1952,C02,Drywall,S0216,9.34,12.87,7.33,Active
P01953,Lumber Premium 1953,C03,Lumber,S0113,8.73,14.74,81.59,Active
P01954,Roofing Commercial 1954,C04,Roofing,S0209,8.88,11.29,3.51,Active
P01955,Insulation Pro 1955,C05,Insulation,S0207,13.09,22.91,2.35,Active
P01956,Steel Standard 1956,C06,Steel,S0224,69.88,108.37,79.85,Active
P01957,Paint Standard 1957,C07,Paint,S0115,19.43,32.05,2.75,Active
P01958,Flooring Pro 1958,C08,Flooring,S0178,5.66,7.48,7.24,Active
P01959,Plumbing Pro 1959,C09,Plumbing,S0056,21.73,27.03,5.02,Active
P01960,Electrical Premium 1960,C10,Electrical,S0089,31.66,40.52,12.88,Active
P01961,Tools Commercial 1961,C11,Tools,S0036,33.99,55.27,6.79,Active
P01962,Fasteners Premium 1962,C12,Fasteners,S0111,12.54,19.77,16.43,Active
P01963,Doors Commercial 1963,C13,Doors,S0109,27.35,45.97,20.08,Active
P01964,Windows Commercial 1964,C14,Windows,S0187,47.14,63.97,2.51,Active
P01965,Concrete Accessories Standard 1965,C15,Concrete Accessories,S0236,9.93,13.99,4.57,Active
P01966,Cement Standard 1966,C01,Cement,S0221,12.94,14.96,17.81,Active
P01967,Drywall Standard 1967,C02,Drywall,S0081,34.67,49.07,24.27,Active
P01968,Lumber Pro 1968,C03,Lumber,S0145,35.79,53.36,10.89,Active
P01969,Roofing Standard 1969,C04,Roofing,S0024,62.79,85.08,13.77,Active
P01970,Insulation Commercial 1970,C05,Insulation,S0214,28.44,38.95,34.21,Active
P01971,Steel Commercial 1971,C06,Steel,S0060,29.39,34.69,6.86,Active
P01972,Paint Pro 1972,C07,Paint,S0101,15.08,19.57,16.99,Active
P01973,Flooring Standard 1973,C08,Flooring,S0166,64.45,114.63,8.62,Active
P01974,Plumbing Premium 1974,C09,Plumbing,S0203,67.73,79.26,1.53,Active
P01975,Electrical Premium 1975,C10,Electrical,S0066,26.08,30.17,8.71,Active
P01976,Tools Premium 1976,C11,Tools,S0223,16.3,21.64,77.13,Active
P01977,Fasteners Standard 1977,C12,Fasteners,S0090,25.89,33.44,6.25,Active
P01978,Doors Standard 1978,C13,Doors,S0140,27.61,31.38,1.49,Active
P01979,Windows Commercial 1979,C14,Windows,S0160,15.93,27.31,21.87,Active
P01980,Concrete Accessories Pro 1980,C15,Concrete Accessories,S0002,17.46,20.73,4.28,Active
P01981,Cement Commercial 1981,C01,Cement,S0199,67.81,81.94,30.15,Active
P01982,Drywall Commercial 1982,C02,Drywall,S0050,38.93,66.54,5.99,Active
P01983,Lumber Premium 1983,C03,Lumber,S0109,22.93,32.81,4.38,Active
P01984,Roofing Standard 1984,C04,Roofing,S0001,13.51,15.94,3.53,Active
P01985,Insulation Standard 1985,C05,Insulation,S0013,17.59,21.96,3.56,Active
P01986,Steel Pro 1986,C06,Steel,S0250,9.07,13.68,11.0,Active
P01987,Paint Premium 1987,C07,Paint,S0180,31.95,53.87,41.71,Active
P01988,Flooring Premium 1988,C08,Flooring,S0244,16.98,31.4,11.78,Active
P01989,Plumbing Premium 1989,C09,Plumbing,S0088,33.75,38.95,7.18,Active
P01990,Electrical Commercial 1990,C10,Electrical,S0074,45.65,55.74,18.13,Active
P01991,Tools Commercial 1991,C11,Tools,S0116,34.1,46.19,7.17,Active
P01992,Fasteners Premium 1992,C12,Fasteners,S0155,21.11,37.82,2.64,Active
P01993,Doors Commercial 1993,C13,Doors,S0184,15.42,27.89,5.16,Active
P01994,Windows Commercial 1994,C14,Windows,S0179,12.34,20.66,13.41,Active
P01995,Concrete Accessories Commercial 1995,C15,Concrete Accessories,S0037,62.65,87.67,3.99,Active
P01996,Cement Standard 1996,C01,Cement,S0197,33.06,39.8,3.56,Active
P01997,Drywall Premium 1997,C02,Drywall,S0167,21.9,29.1,4.85,Active
P01998,Lumber Pro 1998,C03,Lumber,S0187,41.32,67.49,4.9,Active
P01999,Roofing Standard 1999,C04,Roofing,S0108,55.05,65.88,7.23,Active
P02000,Insulation Pro 2000,C05,Insulation,S0222,17.21,29.8,2.92,Active
P02001,Steel Commercial 2001,C06,Steel,S0057,32.37,49.14,20.2,Active
P02002,Paint Pro 2002,C07,Paint,S0093,32.83,50.99,67.69,Active
P02003,Flooring Premium 2003,C08,Flooring,S0181,73.76,99.37,6.84,Active
P02004,Plumbing Pro 2004,C09,Plumbing,S0224,21.7,25.49,13.77,Active
P02005,Electrical Standard 2005,C10,Electrical,S0071,15.08,23.66,25.78,Active
P02006,Tools Premium 2006,C11,Tools,S0174,34.92,47.22,11.37,Active
P02007,Fasteners Premium 2007,C12,Fasteners,S0141,43.85,50.13,42.54,Active
P02008,Doors Standard 2008,C13,Doors,S0069,30.56,47.08,8.15,Active
P02009,Windows Standard 2009,C14,Windows,S0158,77.95,89.89,21.56,Active
P02010,Concrete Accessories Premium 2010,C15,Concrete Accessories,S0006,21.66,29.45,9.07,Active
P02011,Cement Commercial 2011,C01,Cement,S0168,31.09,35.87,12.5,Active
P02012,Drywall Commercial 2012,C02,Drywall,S0036,10.49,14.46,2.25,Active
P02013,Lumber Commercial 2013,C03,Lumber,S0143,14.57,19.97,3.79,Active
P02014,Roofing Standard 2014,C04,Roofing,S0058,17.28,23.3,15.98,Active
P02015,Insulation Pro 2015,C05,Insulation,S0065,24.09,43.93,10.77,Active
P02016,Steel Commercial 2016,C06,Steel,S0186,11.51,20.73,5.96,Active
P02017,Paint Standard 2017,C07,Paint,S0171,40.9,49.26,15.42,Active
P02018,Flooring Premium 2018,C08,Flooring,S0248,16.33,24.94,10.44,Active
P02019,Plumbing Commercial 2019,C09,Plumbing,S0207,126.37,176.7,8.88,Active
P02020,Electrical Standard 2020,C10,Electrical,S0030,16.69,26.27,7.72,Active
P02021,Tools Standard 2021,C11,Tools,S0141,28.92,37.7,7.88,Active
P02022,Fasteners Standard 2022,C12,Fasteners,S0110,26.52,37.17,2.46,Active
P02023,Doors Premium 2023,C13,Doors,S0078,13.82,16.15,7.89,Active
P02024,Windows Standard 2024,C14,Windows,S0056,24.15,31.85,5.42,Active
P02025,Concrete Accessories Premium 2025,C15,Concrete Accessories,S0113,23.95,28.01,9.53,Active
P02026,Cement Premium 2026,C01,Cement,S0026,50.53,68.04,8.25,Active
P02027,Drywall Commercial 2027,C02,Drywall,S0006,35.85,43.76,5.54,Active
P02028,Lumber Pro 2028,C03,Lumber,S0212,40.47,53.04,12.66,Active
P02029,Roofing Premium 2029,C04,Roofing,S0162,49.7,63.76,17.15,Active
P02030,Insulation Commercial 2030,C05,Insulation,S0170,40.94,57.82,8.26,Active
P02031,Steel Premium 2031,C06,Steel,S0020,32.18,42.05,23.5,Active
P02032,Paint Premium 2032,C07,Paint,S0189,17.18,19.76,5.13,Active
P02033,Flooring Commercial 2033,C08,Flooring,S0161,30.78,54.05,13.11,Active
P02034,Plumbing Pro 2034,C09,Plumbing,S0093,15.23,28.1,8.44,Active
P02035,Electrical Premium 2035,C10,Electrical,S0197,25.39,34.0,1.23,Active
P02036,Tools Standard 2036,C11,Tools,S0209,23.25,30.75,7.83,Active
P02037,Fasteners Pro 2037,C12,Fasteners,S0195,24.23,39.24,32.28,Active
P02038,Doors Pro 2038,C13,Doors,S0080,11.58,13.9,4.3,Active
P02039,Windows Pro 2039,C14,Windows,S0222,4.36,7.08,5.85,Active
P02040,Concrete Accessories Commercial 2040,C15,Concrete Accessories,S0052,20.55,27.27,5.7,Active
P02041,Cement Pro 2041,C01,Cement,S0160,58.87,81.73,19.58,Active
P02042,Drywall Pro 2042,C02,Drywall,S0033,28.63,34.42,6.47,Active
P02043,Lumber Commercial 2043,C03,Lumber,S0228,55.61,86.99,8.87,Active
P02044,Roofing Commercial 2044,C04,Roofing,S0025,15.29,23.85,1.93,Active
P02045,Insulation Commercial 2045,C05,Insulation,S0110,19.91,28.42,17.8,Active
P02046,Steel Standard 2046,C06,Steel,S0050,133.43,205.5,9.54,Active
P02047,Paint Standard 2047,C07,Paint,S0113,15.87,23.31,3.11,Active
P02048,Flooring Commercial 2048,C08,Flooring,S0129,39.9,71.23,1.84,Active
P02049,Plumbing Premium 2049,C09,Plumbing,S0205,39.85,45.4,18.84,Active
P02050,Electrical Premium 2050,C10,Electrical,S0037,36.8,48.73,7.41,Active
P02051,Tools Premium 2051,C11,Tools,S0045,40.26,48.42,10.53,Active
P02052,Fasteners Commercial 2052,C12,Fasteners,S0009,15.73,25.49,47.72,Active
P02053,Doors Commercial 2053,C13,Doors,S0108,21.2,31.99,18.14,Active
P02054,Windows Pro 2054,C14,Windows,S0081,4.99,6.19,28.47,Active
P02055,Concrete Accessories Premium 2055,C15,Concrete Accessories,S0241,75.8,97.37,9.27,Active
P02056,Cement Standard 2056,C01,Cement,S0026,40.09,53.9,14.92,Active
P02057,Drywall Premium 2057,C02,Drywall,S0027,17.29,24.25,14.77,Active
P02058,Lumber Standard 2058,C03,Lumber,S0103,15.39,28.37,5.22,Active
P02059,Roofing Standard 2059,C04,Roofing,S0135,59.67,69.17,21.7,Active
P02060,Insulation Pro 2060,C05,Insulation,S0074,16.54,23.96,4.66,Active
P02061,Steel Commercial 2061,C06,Steel,S0025,17.25,20.9,17.45,Active
P02062,Paint Commercial 2062,C07,Paint,S0142,13.46,23.71,12.44,Active
P02063,Flooring Pro 2063,C08,Flooring,S0130,45.73,83.36,8.34,Active
P02064,Plumbing Pro 2064,C09,Plumbing,S0025,54.98,99.83,6.86,Active
P02065,Electrical Premium 2065,C10,Electrical,S0092,23.34,40.43,3.75,Active
P02066,Tools Pro 2066,C11,Tools,S0143,55.26,67.64,4.53,Active
P02067,Fasteners Premium 2067,C12,Fasteners,S0155,34.63,44.28,8.46,Active
P02068,Doors Commercial 2068,C13,Doors,S0235,12.98,16.41,5.22,Active
P02069,Windows Pro 2069,C14,Windows,S0121,71.38,87.17,10.82,Active
P02070,Concrete Accessories Commercial 2070,C15,Concrete Accessories,S0079,13.38,22.14,11.88,Active
P02071,Cement Commercial 2071,C01,Cement,S0224,24.48,40.37,202.08,Active
P02072,Drywall Pro 2072,C02,Drywall,S0105,33.1,37.74,6.41,Active
P02073,Lumber Standard 2073,C03,Lumber,S0144,73.26,85.94,1.72,Active
P02074,Roofing Premium 2074,C04,Roofing,S0129,28.96,36.92,54.33,Active
P02075,Insulation Pro 2075,C05,Insulation,S0187,24.99,31.54,1.9,Active
P02076,Steel Pro 2076,C06,Steel,S0009,20.55,24.16,33.42,Active
P02077,Paint Standard 2077,C07,Paint,S0232,35.28,45.76,4.24,Active
